hin_id	hin_sent	eng_id	eng_sent	eng_roots
Hin_Geo_ncert_6stnd_5ch_0055	दक्षिण ध्रुव इस महाद्वीप के मध्य में स्थित है।	Eng_Geo_ncert_6stnd_5ch_0055	The South Pole lies almost at the centre of this continent.	b'^The/The<det><def><sp>$ ^South Pole/South Pole<np><top><sg>$ ^lies/lie<n><pl>/lie<vblex><pres><p3><sg>$ ^almost/almost<adv>$ ^at/at<pr>$ ^the/the<det><def><sp>$ ^centre/centre<adj>/centre<n><sg>/centre<vblex><inf>/centre<vblex><pres>/centre<vblex><imp>$ ^of/of<pr>$ ^this/this<det><dem><sg>/this<prn><dem><mf><sg>/this<prn><rel><an><mf><sp>$ ^continent/continent<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0056	चूँकि यह दक्षिण ध्रुव क्षेत्र में स्थित है इसलिए यह हमेशा मोटी बर्फ की परतों से ढका रहता है।	Eng_Geo_ncert_6stnd_5ch_0056	As it is located in the South Polar Region, it is permanently covered with thick ice sheets.	b'^As/As<abbr>/As<adv>/As<preadv>/As<cnjsub>/As<cnjadv>/As<pr>$ ^it/prpers<prn><subj><p3><nt><sg>/prpers<prn><obj><p3><nt><sg>$ ^is/be<vbser><pres><p3><sg>$ ^located/locate<vblex><past>/locate<vblex><pp>$ ^in/in<adv>/in<pr>$ ^the/the<det><def><sp>$ ^South/South<adv>/South<n><sg>/South<adj><sint>$ ^Polar/Polar<adj>$ ^Region/Region<n><sg>$^,/,<cm>$ ^it/prpers<prn><subj><p3><nt><sg>/prpers<prn><obj><p3><nt><sg>$ ^is/be<vbser><pres><p3><sg>$ ^permanently/permanently<adv>$ ^covered/cover<vblex><pp>/cover<vblex><past>$ ^with/with<pr>$ ^thick/thick<adj><sint>$ ^ice/ice<n><sg>$ ^sheets/sheet<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0057	यहां किसी भी प्रकार का स्थायी मानव निवास नहीं है।	Eng_Geo_ncert_6stnd_5ch_0057	There are no permanent human settlements.	b'^There/There<adv>$ ^are/be<vbser><pres>$ ^no/no<adv>/no<det><ind><sp>$ ^permanent/permanent<adj>$ ^human/human<adj>/human<n><sg>$ ^settlements/settlement<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0058	बहुत से देशों के शोध केंद्र यहां स्थित है।	Eng_Geo_ncert_6stnd_5ch_0058	Many countries have research stations in Antarctica.	b'^Many/Many<det><qnt><pl>/Many<prn><ind><mf><pl>$ ^countries/country<n><pl>$ ^have/have<vbhaver><inf>/have<vbhaver><pres>/have<vblex><inf>/have<vblex><pres>/have<vblex><imp>$ ^research/research<n><sg>/research<vblex><inf>/research<vblex><pres>/research<vblex><imp>$ ^stations/station<n><pl>/station<vblex><pres><p3><sg>$ ^in/in<adv>/in<pr>$ ^Antarctica/Antarctica<np><top><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0059	भारत के भी शोध संस्थान यहां है।	Eng_Geo_ncert_6stnd_5ch_0059	India also has research stations there.	b'^India/India<np><top><sg>/India<np><ant><f><sg>$ ^also/also<adv>$ ^has/have<vbhaver><pres><p3><sg>/have<vblex><pres><p3><sg>$ ^research/research<n><sg>/research<vblex><inf>/research<vblex><pres>/research<vblex><imp>$ ^stations/station<n><pl>/station<vblex><pres><p3><sg>$ ^there/there<adv>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0060	इनके नाम है मैत्री तथा दक्षिण गंगोत्री।	Eng_Geo_ncert_6stnd_5ch_0060	These are named as Maitri and Dakshin Gangotri.	b'^These/This<det><dem><pl>/This<prn><dem><mf><pl>$ ^are/be<vbser><pres>$ ^named/named<adj>/name<vblex><past>/name<vblex><pp>$ ^as/as<adv>/as<preadv>/as<cnjsub>/as<cnjadv>/as<pr>$ ^Maitri/*Maitri$ ^and/and<cnjcoo>$ ^Dakshin/*Dakshin$ ^Gangotri/*Gangotri$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0061	पृथ्वी को नीला ग्रह कहा जाता है।	Eng_Geo_ncert_6stnd_5ch_0061	The earth is called the blue planet.	b'^The/The<det><def><sp>$ ^earth/earth<n><sg>$ ^is called/be<vblex><pres><p3><sg># called$ ^the/the<det><def><sp>$ ^blue/blue<n><sg>/blue<adj><sint>$ ^planet/planet<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0062	पृथ्वी का 71 प्रतिशत भाग जल तथा 29 प्रतिशत भाग स्थल है।	Eng_Geo_ncert_6stnd_5ch_0062	More than 71 percent of the earth is covered with water and 29 percent is with land.	b'^More than/More than<pr>$ ^71/71<num>$ ^percent/percent<adv>/percent<n><sg>$ ^of/of<pr>$ ^the/the<det><def><sp>$ ^earth/earth<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^covered/cover<vblex><pp>/cover<vblex><past>$ ^with/with<pr>$ ^water/water<n><sg>/water<vblex><inf>/water<vblex><pres>/water<vblex><imp>$ ^and/and<cnjcoo>$ ^29/29<num>$ ^percent/percent<adv>/percent<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^with/with<pr>$ ^land/land<n><sg>/land<vblex><inf>/land<vblex><pres>/land<vblex><imp>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0063	जल मंडल में जल के सभी रूप उपस्थित हैं।	Eng_Geo_ncert_6stnd_5ch_0063	Hydrosphere consists of water in all its forms.	b'^Hydrosphere/*Hydrosphere$ ^consists/consist<vblex><pres><p3><sg>$ ^of/of<pr>$ ^water/water<n><sg>/water<vblex><inf>/water<vblex><pres>/water<vblex><imp>$ ^in/in<adv>/in<pr>$ ^all/all<adv>/all<predet><sp>/all<det><qnt><pl>/all<prn><qnt><mf><sp>$ ^its/its<det><pos><sp>/prpers<det><pos><p3><nt><sg>$ ^forms/form<n><pl>/form<vblex><pres><p3><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0064	इसमें महासागर एवं नदियां, झीलें, हिम नदियां, भूमिगत जल तथा वायु मंडल की जलवाष्प सभी सम्मिलित है।	Eng_Geo_ncert_6stnd_5ch_0064	As running water in oceans and rivers and in lakes, ice in glaciers, underground water and the water vapour in atmosphere, all comprise the hydrosphere.	b'^As/As<abbr>/As<adv>/As<preadv>/As<cnjsub>/As<cnjadv>/As<pr>$ ^running water/running water<n><sg>$ ^in/in<adv>/in<pr>$ ^oceans/ocean<n><pl>$ ^and/and<cnjcoo>$ ^rivers/river<n><pl>$ ^and/and<cnjcoo>$ ^in/in<adv>/in<pr>$ ^lakes/lake<n><pl>$^,/,<cm>$ ^ice/ice<n><sg>$ ^in/in<adv>/in<pr>$ ^glaciers/glacier<n><pl>$^,/,<cm>$ ^underground/underground<adj>/underground<adv>/underground<n><sg>$ ^water/water<n><sg>/water<vblex><inf>/water<vblex><pres>/water<vblex><imp>$ ^and/and<cnjcoo>$ ^the/the<det><def><sp>$ ^water/water<n><sg>/water<vblex><inf>/water<vblex><pres>/water<vblex><imp>$ ^vapour/vapour<n><sg>$ ^in/in<adv>/in<pr>$ ^atmosphere/atmosphere<n><sg>$^,/,<cm>$ ^all/all<adv>/all<predet><sp>/all<det><qnt><pl>/all<prn><qnt><mf><sp>$ ^comprise/comprise<vblex><inf>/comprise<vblex><pres>/comprise<vblex><imp>$ ^the/the<det><def><sp>$ ^hydrosphere/*hydrosphere$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0065	पृथ्वी पर पाए जाने वाले जल का 97 % से अधिक भाग महासागरों में पाया जाता है एवं वह इतना अधिक खारा होता है कि मानव के उपयोग में नहीं आ सकता।	Eng_Geo_ncert_6stnd_5ch_0065	More than 97% of the Earth’s water is found in the oceans and is too salty for human use.	b"^More than/More than<pr>$ ^97%/97%<num>$ ^of/of<pr>$ ^the/the<det><def><sp>$ ^Earth/Earth<n><sg>$^\xe2\x80\x99/'<apos>$^s/*s$ ^water/water<n><sg>/water<vblex><inf>/water<vblex><pres>/water<vblex><imp>$ ^is/be<vbser><pres><p3><sg>$ ^found/found<adj>/find<vblex><past>/find<vblex><pp>/found<vblex><inf>/found<vblex><pres>/found<vblex><imp>$ ^in/in<adv>/in<pr>$ ^the/the<det><def><sp>$ ^oceans/ocean<n><pl>$ ^and/and<cnjcoo>$ ^is/be<vbser><pres><p3><sg>$ ^too/too<adv>/too<preadv>$ ^salty/salty<adj><sint>$ ^for/for<cnjadv>/for<pr>$ ^human/human<adj>/human<n><sg>$ ^use/use<n><sg>/use<vblex><inf>/use<vblex><pres>/use<vblex><imp>$^./.<sent>$\n"
Hin_Geo_ncert_6stnd_5ch_0066	शेष जल का बहुत बड़ा भाग बर्फ की परतों एवं हिम नदियों तथा भूमिगत जल के रूप में पाया जाता है।	Eng_Geo_ncert_6stnd_5ch_0066	A large proportion of the rest of the water is in the form of icesheets and glaciers or under the ground.	b'^A/A<det><ind><sg>$ ^large/large<adj><sint>$ ^proportion/proportion<n><sg>$ ^of/of<pr>$ ^the/the<det><def><sp>$ ^rest/rest<n><sg>/rest<vblex><inf>/rest<vblex><pres>/rest<vblex><imp>$ ^of/of<pr>$ ^the/the<det><def><sp>$ ^water/water<n><sg>/water<vblex><inf>/water<vblex><pres>/water<vblex><imp>$ ^is/be<vbser><pres><p3><sg>$ ^in/in<adv>/in<pr>$ ^the/the<det><def><sp>$ ^form/form<n><sg>/form<vblex><inf>/form<vblex><pres>/form<vblex><imp>$ ^of/of<pr>$ ^icesheets/*icesheets$ ^and/and<cnjcoo>$ ^glaciers/glacier<n><pl>$ ^or/or<cnjcoo>$ ^under/under<adv>/under<pr>$ ^the/the<det><def><sp>$ ^ground/ground<n><sg>/ground<vblex><inf>/ground<vblex><pres>/ground<vblex><imp>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0067	जल का बहुत कम अलवण जल के रूप में पाया जाता है, जो मनुष्य इस्तेमाल में आता है।	Eng_Geo_ncert_6stnd_5ch_0067	A very small percentage is available as fresh water for human use.	b'^A/A<det><ind><sg>$ ^very/very<adv>/very<preadv>$ ^small/small<adj><sint>$ ^percentage/percentage<n><sg>$ ^is/be<vbser><pres><p3><sg>$ ^available/available<adj>$ ^as/as<adv>/as<preadv>/as<cnjsub>/as<cnjadv>/as<pr>$ ^fresh/fresh<adj><sint>$ ^water/water<n><sg>/water<vblex><inf>/water<vblex><pres>/water<vblex><imp>$ ^for/for<cnjadv>/for<pr>$ ^human/human<adj>/human<n><sg>$ ^use/use<n><sg>/use<vblex><inf>/use<vblex><pres>/use<vblex><imp>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0068	यही कारण है कि नीले ग्रह में रहने के बावजूद हम पानी की कमी महसूस करते हैं।	Eng_Geo_ncert_6stnd_5ch_0068	Hence, despite being a ‘blue planet’ we face a shortage of water!!	b"^Hence/Hence<adv>/Hence<cnjadv>$^,/,<cm>$ ^despite/despite<adv>/despite<pr>$ ^being/being<n><sg>/be<vbser><pprs>/be<vbser><subs>/be<vbser><ger>$ ^a/a<det><ind><sg>$ \xe2\x80\x98^blue/blue<n><sg>/blue<adj><sint>$ ^planet/planet<n><sg>$^\xe2\x80\x99/'<apos>$ ^we/prpers<prn><subj><p1><mf><pl>$ ^face/face<n><sg>/face<vblex><inf>/face<vblex><pres>/face<vblex><imp>$ ^a/a<det><ind><sg>$ ^shortage/shortage<n><sg>$ ^of/of<pr>$ ^water/water<n><sg>/water<vblex><inf>/water<vblex><pres>/water<vblex><imp>$^!!/!!<sent>$\n"
Hin_Geo_ncert_6stnd_5ch_0069	महासागर जल मंडल के मुख्य भाग हैं।	Eng_Geo_ncert_6stnd_5ch_0069	Oceans are the major part of hydrosphere.	b'^Oceans/Ocean<n><pl>$ ^are/be<vbser><pres>$ ^the/the<det><def><sp>$ ^major/major<adj>/major<n><sg>$ ^part/part<n><sg>/part<vblex><inf>/part<vblex><pres>/part<vblex><imp>$ ^of/of<pr>$ ^hydrosphere/*hydrosphere$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0070	यह आपस में एक दूसरे से जुड़े हैं।	Eng_Geo_ncert_6stnd_5ch_0070	They are all interconnected.	b'^They/Prpers<prn><subj><p3><mf><pl>$ ^are/be<vbser><pres>$ ^all/all<adv>/all<predet><sp>/all<det><qnt><pl>/all<prn><qnt><mf><sp>$ ^interconnected/interconnect<vblex><pp>/interconnect<vblex><past>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0071	महासागरीय जल हमेशा गतिशील रहता है।	Eng_Geo_ncert_6stnd_5ch_0071	The ocean waters are always moving.	b'^The/The<det><def><sp>$ ^ocean/ocean<n><sg>$ ^waters/water<n><pl>/water<vblex><pres><p3><sg>$ ^are/be<vbser><pres>$ ^always/always<adv>$ ^moving/moving<adj>/moving<n><sg>/move<vblex><pprs>/move<vblex><subs>/move<vblex><ger>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0072	तरंगे, ज्वार-भाटा तथा महासागरीय धाराएं महासागरीय जल की तीन मुख्य गतियां है।	Eng_Geo_ncert_6stnd_5ch_0072	The three chief movements of ocean waters are the waves, the tides and the ocean currents.	b'^The/The<det><def><sp>$ ^three/three<num><pl>$ ^chief/chief<n><sg>$ ^movements/movement<n><pl>$ ^of/of<pr>$ ^ocean/ocean<n><sg>$ ^waters/water<n><pl>/water<vblex><pres><p3><sg>$ ^are/be<vbser><pres>$ ^the/the<det><def><sp>$ ^waves/wave<n><pl>/wave<vblex><pres><p3><sg>$^,/,<cm>$ ^the/the<det><def><sp>$ ^tides/tide<n><pl>$ ^and/and<cnjcoo>$ ^the/the<det><def><sp>$ ^ocean/ocean<n><sg>$ ^currents/current<n><pl>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0073	बड़े से छोटे आकार के आधार पर क्रमश पांच महासागर प्रमुख हैं प्रशांत महासागर, अटलांटिक महासागर, हिंद महासागर, दक्षिणी महासागर तथा आर्कटिक महासागर।	Eng_Geo_ncert_6stnd_5ch_0073	The five major oceans are the Pacific Ocean, the Atlantic Ocean, the Indian Ocean, the Southern Ocean and the Arctic Ocean, in order of their size.	b'^The/The<det><def><sp>$ ^five/five<num><pl>$ ^major/major<adj>/major<n><sg>$ ^oceans/ocean<n><pl>$ ^are/be<vbser><pres>$ ^the/the<det><def><sp>$ ^Pacific Ocean/Pacific Ocean<np><top><sg>$^,/,<cm>$ ^the/the<det><def><sp>$ ^Atlantic Ocean/Atlantic Ocean<np><top><sg>$^,/,<cm>$ ^the/the<det><def><sp>$ ^Indian Ocean/Indian Ocean<np><top><sg>$^,/,<cm>$ ^the/the<det><def><sp>$ ^Southern/Southern<adj>/Southern<adv>/Southern<np><cog><sg>$ ^Ocean/Ocean<n><sg>$ ^and/and<cnjcoo>$ ^the/the<det><def><sp>$ ^Arctic/Arctic<adj>/Arctic<np><top><sg>$ ^Ocean/Ocean<n><sg>$^,/,<cm>$ ^in/in<adv>/in<pr>$ ^order/order<n><sg>/order<vblex><inf>/order<vblex><pres>/order<vblex><imp>$ ^of/of<pr>$ ^their/their<det><pos><sp>/prpers<det><pos><p3><mf><pl>$ ^size/size<n><sg>/size<vblex><inf>/size<vblex><pres>/size<vblex><imp>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0074	प्रशांत महासागर सबसे बड़ा महासागर है।	Eng_Geo_ncert_6stnd_5ch_0074	The Pacific Ocean is the largest ocean.	b'^The/The<det><def><sp>$ ^Pacific Ocean/Pacific Ocean<np><top><sg>$ ^is/be<vbser><pres><p3><sg>$ ^the/the<det><def><sp>$ ^largest/large<adj><sint><sup>$ ^ocean/ocean<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0075	यह पृथ्वी की एक तिहाई भाग पर फैला है।	Eng_Geo_ncert_6stnd_5ch_0075	It is spread over one-third of the earth.	b'^It/Prpers<prn><subj><p3><nt><sg>/Prpers<prn><obj><p3><nt><sg>$ ^is/be<vbser><pres><p3><sg>$ ^spread/spread<adj>/spread<n><sg>/spread<vblex><inf>/spread<vblex><pres>/spread<vblex><past>/spread<vblex><pp>/spread<vblex><imp>$ ^over/over<adv>/over<pr>$ ^one/one<num><sg>/one<prn><dem><mf><sg>$^-/-<guio>$^third/third<n><sg>/third<adj><ord>$ ^of/of<pr>$ ^the/the<det><def><sp>$ ^earth/earth<n><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0076	पृथ्वी का सबसे गहरा भाग मेरियाना गर्त प्रशांत महासागर में ही स्थित है।	Eng_Geo_ncert_6stnd_5ch_0076	Mariana Trench, the deepest part of the earth, lies in the Pacific Ocean.	b'^Mariana/Mariana<np><ant><f><sg>$ ^Trench/Trench<n><sg>$^,/,<cm>$ ^the/the<det><def><sp>$ ^deepest/deep<adj><sint><sup>$ ^part/part<n><sg>/part<vblex><inf>/part<vblex><pres>/part<vblex><imp>$ ^of/of<pr>$ ^the/the<det><def><sp>$ ^earth/earth<n><sg>$^,/,<cm>$ ^lies/lie<n><pl>/lie<vblex><pres><p3><sg>$ ^in/in<adv>/in<pr>$ ^the/the<det><def><sp>$ ^Pacific Ocean/Pacific Ocean<np><top><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0077	प्रशांत महासागर लगभग वृत्ताकार है।	Eng_Geo_ncert_6stnd_5ch_0077	The Pacific Ocean is almost circular in shape.	b'^The/The<det><def><sp>$ ^Pacific Ocean/Pacific Ocean<np><top><sg>$ ^is/be<vbser><pres><p3><sg>$ ^almost/almost<adv>$ ^circular/circular<adj>/circular<n><sg>$ ^in shape/in shape<adv>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0078	एशिया, ऑस्ट्रेलिया, उत्तर एवं दक्षिण अमेरिका इसके चारों ओर स्थित है।	Eng_Geo_ncert_6stnd_5ch_0078	Asia, Australia,North and South Americas surround it.	b'^Asia/Asia<np><top><sg>/Asia<np><ant><f><sg>$^,/,<cm>$ ^Australia/Australia<np><top><sg>$^,/,<cm>$^North/North<adv>/North<n><sg>/North<adj><sint>/North<np><cog><sg>$ ^and/and<cnjcoo>$ ^South/South<adv>/South<n><sg>/South<adj><sint>$ ^Americas/Americas<np><top><pl>$ ^surround/surround<vblex><inf>/surround<vblex><pres>/surround<vblex><imp>$ ^it/prpers<prn><subj><p3><nt><sg>/prpers<prn><obj><p3><nt><sg>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0079	अटलांटिक महासागर विश्व का दूसरा सबसे बड़ा महासागर है।	Eng_Geo_ncert_6stnd_5ch_0079	The Atlantic Ocean is the second largest Ocean in the world.	b'^The/The<det><def><sp>$ ^Atlantic Ocean/Atlantic Ocean<np><top><sg>$ ^is/be<vbser><pres><p3><sg>$ ^the/the<det><def><sp>$ ^second/second<adv>/second<n><sg>/second<adj><ord>/second<vblex><inf>/second<vblex><pres>/second<vblex><imp>$ ^largest/large<adj><sint><sup>$ ^Ocean/Ocean<n><sg>$ ^in the world/in the world<adv>/in<pr>+the<det><def><sp>+world<adj>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0080	यह अंग्रेजी भाषा के S अक्षर के आकार का है।	Eng_Geo_ncert_6stnd_5ch_0080	It is ‘S’ shaped.	b"^It/Prpers<prn><subj><p3><nt><sg>/Prpers<prn><obj><p3><nt><sg>$ ^is/be<vbser><pres><p3><sg>$ \xe2\x80\x98^S/S<abbr>$^\xe2\x80\x99/'<apos>$ ^shaped/shaped<adj>/shape<vblex><past>/shape<vblex><pp>$^./.<sent>$\n"
Hin_Geo_ncert_6stnd_5ch_0081	इसके पश्चिमी किनारे पर उत्तर एवं दक्षिण अमेरिका है तथा पूर्वी किनारे पर यूरोप एवं अफ्रीका।	Eng_Geo_ncert_6stnd_5ch_0081	It is flanked by the North and South Americas on the western side, and Europe and Africa on the eastern side.	b'^It/Prpers<prn><subj><p3><nt><sg>/Prpers<prn><obj><p3><nt><sg>$ ^is/be<vbser><pres><p3><sg>$ ^flanked/flank<vblex><pp>/flank<vblex><past>$ ^by/by<adv>/by<pr>$ ^the/the<det><def><sp>$ ^North/North<adv>/North<n><sg>/North<adj><sint>/North<np><cog><sg>$ ^and/and<cnjcoo>$ ^South/South<adv>/South<n><sg>/South<adj><sint>$ ^Americas/Americas<np><top><pl>$ ^on/on<adv>/on<pr>$ ^the/the<det><def><sp>$ ^western/western<adj>/western<n><sg>$ ^side/side<adv>/side<n><sg>/side<vblex><inf>/side<vblex><pres>/side<vblex><imp>$^,/,<cm>$ ^and/and<cnjcoo>$ ^Europe/Europe<np><top><sg>$ ^and/and<cnjcoo>$ ^Africa/Africa<np><top><sg>$ ^on/on<adv>/on<pr>$ ^the/the<det><def><sp>$ ^eastern/eastern<adj>$ ^side/side<adv>/side<n><sg>/side<vblex><inf>/side<vblex><pres>/side<vblex><imp>$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0082	अटलांटिक महासागर की तटरेखा बहुत अधिक दंतुरित है।	Eng_Geo_ncert_6stnd_5ch_0082	The coastline of Atlantic Ocean is highly indented.	b'^The/The<det><def><sp>$ ^coastline/coastline<n><sg>$ ^of/of<pr>$ ^Atlantic Ocean/Atlantic Ocean<np><top><sg>$ ^is/be<vbser><pres><p3><sg>$ ^highly/highly<adv>$ ^indented/*indented$^./.<sent>$\n'
Hin_Geo_ncert_6stnd_5ch_0083	यह अनियमित और इंडेंटेड समुद्र तट प्राकृतिक बंदरगाहों और बंदरगाहों के लिए आदर्श स्थान प्रदान करता है।	Eng_Geo_ncert_6stnd_5ch_0083	This irregular and indented coastline provides ideal location for natural harbours and ports.	b'^This/This<det><dem><sg>/This<prn><dem><mf><sg>/This<prn><rel><an><mf><sp>$ ^irregular/irregular<adj>$ ^and/and<cnjcoo>$ ^indented/*indented$ ^coastline/coastline<n><sg>$ ^provides/provide<vblex><pres><p3><sg>$ ^ideal/ideal<adj>/ideal<n><sg>$ ^location/location<n><sg>$ ^for/for<cnjadv>/for<pr>$ ^natural/natural<adj>$ ^harbours/harbour<n><pl>$ ^and/and<cnjcoo>$ ^ports/port<n><pl>/port<vblex><pres><p3><sg>$^./.<sent>$\n'
