	hin_id	hin_sent	eng_id	eng_sent
502	Hin_Geo_ncert_6stnd_5ch_0120	जीव मंडल के प्राणियों को मुख्यत दो भागो जीव जंतु जगत एवं पादप जगत में विभक्त किया जा सकता है।	Eng_Geo_ncert_6stnd_5ch_0120	The organisms in the biosphere may broadly be divided into the plant kingdom and the animal kingdom.
503	Hin_Geo_ncert_6stnd_5ch_0121	पृथ्वी के ये तीनों परिमंडल आपस में पारस्परिक क्रिया करते हैं तथा एक दूसरे को किसी न किसी रूप में प्रभावित करते हैं।	Eng_Geo_ncert_6stnd_5ch_0121	The three domains of the earth interact with each other and affect each other in some way or the other.
504	Hin_Geo_ncert_6stnd_5ch_0122	उदाहरण के लिए लकड़ी तथा खेती के लिए वनों को काटा जाए तो इससे ढलुआ भाग पर मिट्टी का कटाव तेजी से होने लगता है।	Eng_Geo_ncert_6stnd_5ch_0122	For example, cutting of forests for fulfilling our needs of wood, or clearing land for agriculture may lead to fast removal of soil from slopes.
505	Hin_Geo_ncert_6stnd_5ch_0123	इसी प्रकार प्राकृतिक आपदाएं जैसे भूकंप से पृथ्वी की सतह में परिवर्तन हो जाता है।	Eng_Geo_ncert_6stnd_5ch_0123	Similarly earth’s surface may be changed due to natural calamities like earthquakes.
506	Hin_Geo_ncert_6stnd_5ch_0124	हाल ही में सुनामी के कारण अंडमान एवं निकोबार द्वीप समूहों का कुछ भाग पानी में डूब गया।	Eng_Geo_ncert_6stnd_5ch_0124	For example, there could be submergence of land, as happened in the case of Tsunami recently in adman and nicobar.
507	Hin_Geo_ncert_6stnd_5ch_0125	झीलों तथा नदियों में दूषित पदार्थों के प्रभावित होने से उनका जल मानव के इस्तेमाल के लायक नहीं रहा रह जाता है।	Eng_Geo_ncert_6stnd_5ch_0125	Discharge of waste material into lakes and rivers makes the water unsuitable for human use.
508	Hin_Geo_ncert_6stnd_5ch_0126	यह जल दूसरे जीवो को भी नुकसान पहुंचाता है।	Eng_Geo_ncert_6stnd_5ch_0126	It also damages other forms of life.
509	Hin_Geo_ncert_6stnd_5ch_0127	उद्योगों तापीय विद्युत संयंत्रों तथा गाड़ियों का उत्सर्जित पदार्थ वायु को प्रदूषित करता है।	Eng_Geo_ncert_6stnd_5ch_0127	Emission from industries, thermal power plants and vehicles, pollute the air.
510	Hin_Geo_ncert_6stnd_5ch_0128	कार्बन डाइऑक्साइड वायु का एक महत्वपूर्ण घटक है।	Eng_Geo_ncert_6stnd_5ch_0128	Carbon dioxide  is an important constituent of air.
511	Hin_Geo_ncert_6stnd_5ch_0129	लेकिन कार्बन डाइऑक्साइड की मात्रा में वृद्धि के कारण पृथ्वी के तापमान में वृद्धि हो रही है।	Eng_Geo_ncert_6stnd_5ch_0129	But increase in the amount of CO2 leads to increase in global temperatures.
512	Hin_Geo_ncert_6stnd_5ch_0130	इसे भूमंडलीय तापमान कहाँ जाता है।	Eng_Geo_ncert_6stnd_5ch_0130	This is termed as global warming.
513	Hin_Geo_ncert_6stnd_5ch_0131	इसलिए भूमंडल, वायुमंडल तथा जलमंडल के बीच के प्राकृतिक संतुलन को बनाए रखने के लिए पृथ्वी के संसाधनों के सीमित उपयोग की आवश्यकता है।	Eng_Geo_ncert_6stnd_5ch_0131	There is thus, a need to limit the use of resources of the earth to maintain the balance of nature between the domains of the lithosphere, the atmosphere and the hydrosphere.
514	Hin_Geo_ncert_6stnd_5ch_0132	निम्नलिखित प्रश्नों का उत्तर संक्षेप में दीजिए।	Eng_Geo_ncert_6stnd_5ch_0132	Answer the following questions briefly.
515	Hin_Geo_ncert_6stnd_5ch_0133	पृथ्वी के चार प्रमुख प्रमुख परिमंडल कौन-कौन से हैं?	Eng_Geo_ncert_6stnd_5ch_0133	What are the four major domains of the earth?
516	Hin_Geo_ncert_6stnd_5ch_0134	पृथ्वी के प्रमुख महाद्वीपों के नाम लिखिए?	Eng_Geo_ncert_6stnd_5ch_0134	Name the major continents of the earth.
517	Hin_Geo_ncert_6stnd_5ch_0135	दो महाद्वीपों के नाम लिखिए जो पूरी तरह दक्षिणी गोलार्ध में स्थित हैं?	Eng_Geo_ncert_6stnd_5ch_0135	Name the two continents that lie entirely in the Southern Hemisphere.
518	Hin_Geo_ncert_6stnd_5ch_0136	वायुमंडल की विभिन्न परतों के नाम लिखिए?	Eng_Geo_ncert_6stnd_5ch_0136	Name the different layers of atmosphere.
519	Hin_Geo_ncert_6stnd_5ch_0137	पृथ्वी को नीला ग्रह क्यों कहा जाता है?	Eng_Geo_ncert_6stnd_5ch_0137	Why is the earth called the ‘blue planet’?
520	Hin_Geo_ncert_6stnd_5ch_0138	उत्तरी गोलार्ध को स्थलीय गोलार्ध क्यों कहा जाता है?	Eng_Geo_ncert_6stnd_5ch_0138	Why is the Northern Hemisphere called the Land Hemisphere?
521	Hin_Geo_ncert_6stnd_5ch_0139	जीवित प्राणियों के लिए जीवमंडल क्यों महत्वपूर्ण है?	Eng_Geo_ncert_6stnd_5ch_0139	Why is the Biosphere important for living organisms?
522	Hin_Geo_ncert_6stnd_6ch_0001	आपने इसमें कुछ स्थलरूपों को जरूर देखा होगा	Eng_Geo_ncert_6stnd_6ch_0001	You must have seen some of the landform features
523	Hin_Geo_ncert_6stnd_6ch_0002	आप देखेंगे कि पृथ्वी की सतह सभी जगह एकसमान नहीं है।	Eng_Geo_ncert_6stnd_6ch_0002	You will notice that the surface of the earth is not the same everywhere.
524	Hin_Geo_ncert_6stnd_6ch_0003	पृथ्वी पर अनगिनत प्रकार के स्थलरूप हैं।	Eng_Geo_ncert_6stnd_6ch_0003	The earth has an infinite variety of landforms.
525	Hin_Geo_ncert_6stnd_6ch_0004	स्थलमंडल के कुछ भाग ऊँचे-नीचे तथा कुछ समतल होते हैं।	Eng_Geo_ncert_6stnd_6ch_0004	Some parts of the lithosphere may be rugged and some flat.
526	Hin_Geo_ncert_6stnd_6ch_0005	ये स्थलरूप दो प्रक्रियाओं के परिणामस्वरूप बनते हैं।	Eng_Geo_ncert_6stnd_6ch_0005	These landforms are a result of two processes.
527	Hin_Geo_ncert_6stnd_6ch_0006	आपको यह जानकर आश्चर्य होगा कि मैदान जिस पर आप खड़े हैं, उसमें धीरे-धीरे गति हो रही है।	Eng_Geo_ncert_6stnd_6ch_0006	You will be amazed to know that the ground you are standing on is slowly moving.
528	Hin_Geo_ncert_6stnd_6ch_0007	पृथ्वी के अंदर लगातार गति हो रही है।	Eng_Geo_ncert_6stnd_6ch_0007	Within the earth, a continuous movement is taking place.
529	Hin_Geo_ncert_6stnd_6ch_0008	प्रथम या आंतरिक प्रक्रिया के कारण बहुत से स्थानों पर पृथ्वी की सतह कहीं ऊपर उठ जाती है तो कही धँस जाती है।	Eng_Geo_ncert_6stnd_6ch_0008	The first, or the internal process leads to the upliftment and sinking of the earth’s surface at several places.
530	Hin_Geo_ncert_6stnd_6ch_0009	दूसरी या बाह्य प्रक्रिया स्थल के लगातार बनने एवं टूटने की प्रक्रिया है।	Eng_Geo_ncert_6stnd_6ch_0009	The second, or the external process is the continuous wearing down and rebuilding of the land surface.
531	Hin_Geo_ncert_6stnd_6ch_0010	पृथ्वी की सतह के टूटकर घिस जाने को अपरदन कहते हैं।	Eng_Geo_ncert_6stnd_6ch_0010	The wearing away of the earth’s surface is called erosion.
532	Hin_Geo_ncert_6stnd_6ch_0011	अपरदन की क्रिया के द्वारा सतह नीची हो जाती है तथा निक्षेपण की प्रक्रिया के द्वारा इनका फिर से निर्माण होता हैं।	Eng_Geo_ncert_6stnd_6ch_0011	The surface is being lowered by the process of erosion and rebuilt by the process of deposition.
533	Hin_Geo_ncert_6stnd_6ch_0012	ये दो प्रक्रियाएँ बहते हुए जल, वायु तथा बर्फ़ के द्वारा होती हैं।	Eng_Geo_ncert_6stnd_6ch_0012	These two processes are carried out by running water, ice and wind.
